account,symbol,execution_price,size,side,time,start_position,event,closedPnl,leverage
0x46d9b92c,AVAX,33.2402,17.0811,Sell,2024-01-10 02:38:31,-7.6018,funding,0.35,20
0x17963822,SOL,97.3351,2.9851,Sell,2024-01-10 17:16:50,-34.5059,funding,4.1,5
0xa791ffc1,MATIC,0.8889,2.5038,Sell,2024-01-10 22:42:13,-5.4023,fill,-58.0,20
0xd6f9bd6e,ETH,2217.9673,3.0487,Sell,2024-01-10 18:37:17,-13.0237,fill,7.99,10
0xf87faa6d,APT,9.6665,0.4518,Sell,2024-01-10 21:31:00,-123.5353,fill,1.64,20
0xf87faa6d,AVAX,35.2283,4.5093,Sell,2024-01-10 12:20:49,-25.2746,fill,20.2,5
0xbc5a4471,OP,3.2783,2.0729,Buy,2024-01-10 09:06:38,2.2422,fill,37.53,10
0x8362d113,SOL,98.5108,17.3523,Buy,2024-01-10 14:40:06,28.7546,fill,141.89,10
0xd3dfa2f0,MATIC,0.8917,6.7044,Buy,2024-01-10 14:39:33,20.3074,funding,0.62,5
0xed407866,OP,3.2533,43.9072,Sell,2024-01-10 09:01:17,-133.3596,fill,63.01,25
0xc21209c3,LINK,13.9706,2.6992,Sell,2024-01-10 04:51:46,-23.2316,fill,3.84,10
0xa1b4c210,MATIC,0.9282,10.812,Sell,2024-01-10 10:24:50,-44.1451,funding,2.4,5
0x8df944c3,LINK,13.7954,0.6449,Buy,2024-01-10 18:18:53,13.0185,fill,-13.41,20
0x6eda1624,SOL,89.0173,30.9222,Buy,2024-01-11 21:57:21,62.4002,liquidation,-58.5,50
0xf9c262ed,APT,9.5574,9.0844,Sell,2024-01-11 13:35:29,-24.1169,fill,21.8,10
0xd2a0814d,MATIC,0.9103,23.6388,Sell,2024-01-11 17:42:49,-28.2137,fill,-328.84,20
0xd3dfa2f0,SOL,97.8339,7.4979,Sell,2024-01-11 20:04:59,-32.1311,fill,-92.47,25
0xf9c262ed,OP,3.0456,7.298,Sell,2024-01-11 18:13:18,-18.3966,fill,46.58,50
0xb355791f,APT,9.836,4.0858,Sell,2024-01-11 09:23:28,-45.7742,fill,-70.72,25
0x8ba13e23,ARB,1.1859,5.1256,Sell,2024-01-11 16:44:03,-10.1443,fill,-60.03,20
0x20cc0e16,AVAX,35.222,26.2329,Sell,2024-01-11 20:10:15,-21.9805,fill,-319.2,10
0x339381eb,APT,9.4841,22.0263,Sell,2024-01-11 22:52:51,-36.1848,fill,-135.23,50
0xe34cbfaf,BTC,40778.5578,4.2871,Sell,2024-01-11 09:33:38,-219.7909,fill,-39.17,20
0x705a5661,SOL,89.5912,5.0454,Sell,2024-01-11 10:33:31,-31.4946,funding,1.34,10
0xa4d45831,SOL,93.0048,3.1151,Buy,2024-01-11 08:31:53,19.6898,fill,-24.91,25
0x105653e3,SOL,96.9695,9.2587,Buy,2024-01-11 06:42:05,3.4096,fill,-3.2,10
0x8ba13e23,DOGE,0.083,2.2596,Sell,2024-01-11 20:46:29,-15.8035,fill,-5.85,10
0xe4a395f7,SOL,89.5572,4.7939,Sell,2024-01-11 12:41:31,-23.2343,fill,47.9,5
0x8df944c3,ARB,1.169,14.0944,Buy,2024-01-11 15:05:40,29.9734,funding,1.05,10
0x2a4c73f5,APT,9.5861,12.0753,Sell,2024-01-11 15:38:33,-22.5319,fill,-185.98,50
0xa4d45831,AVAX,36.0913,24.3186,Buy,2024-01-11 03:14:41,13.8639,fill,-53.59,20
0x8ba13e23,APT,9.4517,1.271,Sell,2024-01-11 01:34:31,-13.4263,funding,8.64,5
0x3a2c511e,AVAX,34.7531,1.8586,Sell,2024-01-11 16:16:14,-55.6739,fill,-22.89,20
0x8ba13e23,LINK,14.4393,12.7183,Buy,2024-01-11 11:33:31,59.0869,fill,-100.94,5
0xb7ac9740,SOL,96.8205,14.7272,Buy,2024-01-11 10:55:44,48.8682,funding,-8.08,25
0xbc5a4471,SOL,93.022,13.9319,Sell,2024-01-11 18:41:21,-17.0515,fill,79.09,10
0x17963822,ARB,1.2949,9.0424,Buy,2024-01-11 06:45:12,33.1514,fill,99.87,25
0x11633489,SOL,96.0966,4.8336,Sell,2024-01-11 09:19:32,-9.1541,fill,-41.06,10
0xd3dfa2f0,ARB,1.2396,10.1322,Sell,2024-01-11 15:31:06,-15.493,fill,17.57,20
0xc21209c3,ETH,2360.3252,5.893,Sell,2024-01-11 00:01:25,-11.3614,fill,-136.46,50
0xbc5a4471,OP,3.165,5.2173,Sell,2024-01-11 05:18:32,-42.6434,fill,-97.17,20
0xed407866,AVAX,33.3822,1.5006,Buy,2024-01-11 21:58:34,3.8024,fill,-7.75,50
0x7351513a,AVAX,34.039,1.566,Sell,2024-01-11 23:26:55,-25.2967,fill,-7.95,10
0x5ac236be,ETH,2257.1633,4.2938,Sell,2024-01-12 21:02:16,-97.0646,fill,41.58,20
0x105653e3,AVAX,35.1325,0.8878,Sell,2024-01-12 00:28:21,-6.7797,fill,-10.51,5
0xa4d45831,AVAX,35.5356,10.2781,Sell,2024-01-12 17:05:54,-22.5781,fill,-110.75,50
0xbc5a4471,ETH,2208.7685,8.3229,Sell,2024-01-12 23:32:47,-62.8539,fill,41.1,10
0x17963822,OP,3.2291,3.2114,Sell,2024-01-12 16:09:31,-10.3483,fill,-39.1,5
0x16d92688,MATIC,0.8673,1.8367,Sell,2024-01-12 23:09:34,-55.7692,fill,-17.64,10
0xbc5a4471,ARB,1.1853,5.2982,Buy,2024-01-12 16:42:13,20.0631,fill,7.62,50
0x105653e3,ETH,2324.6582,46.5474,Buy,2024-01-12 14:57:32,25.1357,fill,238.39,20
0x86c7538c,MATIC,0.8826,13.5202,Sell,2024-01-12 19:39:07,-47.9268,fill,-236.66,10
0x86c7538c,LINK,14.4437,0.6206,Sell,2024-01-12 02:39:35,-103.8202,fill,-4.97,10
0x8362d113,BTC,42030.8054,6.7932,Buy,2024-01-12 21:42:46,6.2359,fill,1.53,50
0xe4a395f7,AVAX,34.6907,1.5244,Sell,2024-01-12 07:23:16,-141.3082,fill,-4.36,20
0x16d92688,MATIC,0.8993,5.3512,Sell,2024-01-12 03:42:43,-19.4437,fill,54.04,5
0x7351513a,DOGE,0.0799,5.9672,Sell,2024-01-12 04:18:38,-10.9124,fill,-70.67,50
0xa1b4c210,SOL,94.7443,7.0602,Buy,2024-01-12 04:09:50,25.0778,fill,-59.8,20
0x86c7538c,SOL,96.8261,91.0667,Buy,2024-01-12 14:39:10,206.6496,fill,-1062.26,50
0x705a5661,ARB,1.188,54.7446,Sell,2024-01-12 15:20:00,-57.9933,fill,-364.25,25
0x7351513a,LINK,14.3106,3.1203,Buy,2024-01-12 06:55:12,10.6871,fill,18.32,25
0xd3dfa2f0,AVAX,35.3976,0.4447,Sell,2024-01-12 21:02:15,-16.9385,funding,7.51,50
0x6eda1624,MATIC,0.8853,1.8855,Sell,2024-01-12 06:03:40,-5.8737,fill,-9.42,10
0x105653e3,MATIC,0.9295,4.6102,Sell,2024-01-12 00:27:28,-8.2499,fill,-21.76,10
0x3a2c511e,LINK,14.0844,9.6865,Buy,2024-01-12 16:03:11,7.8913,fill,99.15,10
0xc2da0d2f,AVAX,34.9204,3.0444,Sell,2024-01-12 16:02:16,-24.5138,liquidation,-19.93,50
0xdbb8fa6e,AVAX,35.179,7.0365,Sell,2024-01-12 20:04:03,-47.4201,fill,117.98,10
0x80171029,MATIC,0.8576,1.8491,Sell,2024-01-12 07:21:48,-12.5986,fill,-39.3,50
0x1600888d,ARB,1.2083,12.56,Buy,2024-01-12 07:56:08,52.9533,funding,-4.53,50
0x705a5661,MATIC,0.882,46.2831,Buy,2024-01-12 15:40:10,36.282,fill,429.73,10
0x105653e3,ARB,1.1812,4.7515,Sell,2024-01-12 16:45:15,-5.5096,fill,17.03,10
0xc21209c3,ETH,2316.2233,13.1808,Buy,2024-01-12 06:11:36,8.8098,fill,45.98,25
0xc621fbcd,ARB,1.212,9.9608,Sell,2024-01-12 16:32:45,-30.3529,fill,15.6,20
0x2a4c73f5,APT,9.6054,5.5043,Sell,2024-01-12 23:05:37,-58.3048,fill,-51.0,20
0x20cc0e16,MATIC,0.9819,3.2091,Buy,2024-01-13 03:02:45,118.7143,fill,13.98,10
0x181c01b5,ETH,2318.6635,4.4039,Sell,2024-01-13 05:06:07,-4.6787,fill,-51.81,10
0xa4d45831,AVAX,34.9459,11.6495,Sell,2024-01-13 03:56:33,-10.8088,fill,-6.94,10
0xa1b4c210,SOL,91.6131,16.6986,Sell,2024-01-13 02:58:30,-23.9776,fill,62.92,10
0xd2a0814d,APT,9.6083,2.2009,Sell,2024-01-13 11:00:04,-7.53,fill,6.38,5
0xb7ac9740,BTC,41549.7956,1.9292,Buy,2024-01-13 07:08:56,5.4642,fill,-30.49,10
0xe4a395f7,ETH,2370.7082,20.8952,Sell,2024-01-13 15:57:06,-14.2557,fill,147.21,25
0xed407866,BTC,42403.7664,5.4345,Buy,2024-01-13 00:05:07,32.019,fill,16.53,10
0x5eec9e8b,MATIC,0.9326,28.6659,Sell,2024-01-13 17:51:28,-25.9217,fill,-590.95,20
0x1600888d,APT,9.2393,1.0895,Buy,2024-01-13 04:01:28,6.8532,fill,-20.19,50
0x718397ca,ETH,2266.5536,12.5895,Sell,2024-01-13 22:52:06,-8.5618,fill,-195.34,20
0xa1b4c210,DOGE,0.0806,1.879,Sell,2024-01-13 22:24:05,-19.2069,fill,8.88,25
0xb355791f,AVAX,36.0144,2.3783,Buy,2024-01-13 05:20:31,22.3639,fill,-30.36,5
0x2a4c73f5,SOL,95.942,8.3103,Buy,2024-01-13 10:40:49,59.2313,fill,-36.48,25
0xa1b4c210,OP,3.183,1.3297,Buy,2024-01-13 18:17:21,13.4675,fill,-33.37,5
0x7218933c,ARB,1.2277,2.127,Sell,2024-01-13 03:18:41,-7.1814,fill,-37.41,10
0x8362d113,DOGE,0.0807,2.5696,Sell,2024-01-13 15:21:30,-12.9179,fill,1.08,50
0x7351513a,BTC,42693.3197,16.685,Sell,2024-01-13 15:33:31,-7.3231,fill,19.35,50
0x86c7538c,APT,9.3557,6.1055,Sell,2024-01-13 13:38:01,-10.278,fill,28.28,10
0x5ac236be,APT,9.7206,6.3088,Buy,2024-01-13 10:31:29,21.416,fill,32.18,25
0xf87faa6d,OP,3.1749,0.5383,Buy,2024-01-13 19:32:30,15.6924,fill,-1.85,20
0xed407866,SOL,91.925,12.9392,Sell,2024-01-13 11:20:16,-25.962,fill,49.44,25
0x17963822,DOGE,0.0813,8.5652,Buy,2024-01-13 03:10:33,1.3447,fill,-103.27,50
0x2ebb92af,SOL,98.5906,6.3095,Sell,2024-01-13 07:15:45,-32.6449,fill,-167.78,10
0x181c01b5,OP,3.2029,6.0072,Buy,2024-01-13 08:02:41,11.2022,fill,-116.32,25
0x3a2c511e,BTC,41233.6076,1.6247,Sell,2024-01-13 01:47:15,-10.2892,liquidation,-76.61,25
0x2ebb92af,DOGE,0.081,0.8059,Sell,2024-01-13 00:47:58,-9.0641,fill,-11.88,25
0xa4d45831,ARB,1.221,3.785,Sell,2024-01-13 04:55:17,-9.8449,fill,-33.85,20
0x8ba13e23,DOGE,0.0764,38.4235,Sell,2024-01-13 16:57:51,-2.6579,fill,-169.2,25
0xd6f9bd6e,ETH,2275.2937,5.9387,Sell,2024-01-13 23:34:23,-17.8976,fill,-15.64,25
0x16d92688,APT,9.2211,8.1688,Sell,2024-01-13 17:36:42,-4.0347,fill,120.66,25
0xbc5a4471,APT,9.4028,9.7257,Sell,2024-01-13 12:31:36,-145.8036,fill,-29.16,20
0x5ac236be,AVAX,35.0672,3.4855,Sell,2024-01-13 09:29:02,-19.3413,fill,20.17,5
0xc621fbcd,ARB,1.2254,29.8888,Sell,2024-01-13 05:18:20,-43.4761,fill,-48.92,25
0x11633489,AVAX,33.5167,9.3284,Buy,2024-01-13 21:14:51,83.1857,funding,6.81,20
0xb286b60e,AVAX,36.1503,10.7641,Sell,2024-01-14 12:42:36,-12.1954,fill,-67.04,20
0xa4d45831,OP,3.2936,18.9343,Sell,2024-01-14 04:10:45,-15.8432,fill,-25.46,50
0xf9c262ed,DOGE,0.0777,29.1455,Buy,2024-01-14 03:04:02,36.4044,fill,175.89,10
0x46d9b92c,MATIC,0.9357,6.2786,Sell,2024-01-14 09:23:17,-34.6701,fill,-36.49,25
0x705a5661,DOGE,0.0812,18.8063,Buy,2024-01-14 07:57:14,31.3891,fill,-99.36,5
0x5eec9e8b,SOL,95.0358,5.4289,Buy,2024-01-14 03:36:11,96.3711,fill,-107.8,50
0x20cc0e16,MATIC,0.8643,33.6748,Sell,2024-01-14 08:09:50,-5.2819,fill,305.43,50
0x8362d113,AVAX,34.6483,6.3967,Sell,2024-01-14 14:12:40,-15.3882,fill,-35.44,25
0xb286b60e,ETH,2410.7784,10.2314,Sell,2024-01-14 13:49:04,-50.7472,fill,-162.13,20
0x86c7538c,AVAX,34.7779,1.9188,Buy,2024-01-14 12:16:21,16.9476,fill,-5.5,25
0xc2da0d2f,SOL,99.7783,9.319,Buy,2024-01-14 20:04:30,18.6825,fill,30.35,10
0xb286b60e,AVAX,33.0072,10.0988,Sell,2024-01-14 01:20:12,-21.7247,fill,24.74,50
0xad8c19b0,DOGE,0.0807,6.6007,Sell,2024-01-14 18:52:22,-121.6308,fill,-62.51,20
0x8362d113,SOL,93.9267,2.6064,Sell,2024-01-14 06:45:05,-225.384,fill,25.96,10
0xd6f9bd6e,APT,9.9156,0.716,Sell,2024-01-14 05:45:59,-9.3419,fill,2.77,5
0x5eec9e8b,AVAX,34.5134,0.5599,Sell,2024-01-14 01:32:03,-28.4516,fill,4.43,50
0x8df944c3,DOGE,0.0808,18.2801,Sell,2024-01-14 13:45:53,-68.5073,fill,296.52,25
0xb355791f,DOGE,0.0817,4.4399,Sell,2024-01-14 17:08:25,-76.4303,fill,-75.07,20
0x46d9b92c,LINK,13.4347,4.6411,Buy,2024-01-14 10:34:39,13.5576,funding,-1.37,25
0x8ba13e23,LINK,14.0217,14.3997,Sell,2024-01-14 23:01:51,-15.9132,fill,32.15,25
0x16d92688,BTC,40857.2594,8.3834,Buy,2024-01-14 17:30:45,20.2783,fill,-7.15,50
0x2ebb92af,MATIC,0.8532,9.7314,Buy,2024-01-14 11:28:19,144.535,fill,-226.99,10
0xc93b82a3,SOL,96.7409,2.4192,Sell,2024-01-14 15:56:22,-26.2528,fill,-6.37,20
0xad8c19b0,MATIC,0.9115,12.2478,Sell,2024-01-14 19:39:05,-72.4425,fill,-286.44,25
0xc2da0d2f,APT,9.3007,1.1867,Sell,2024-01-14 14:41:00,-33.8643,fill,-15.33,50
0xf9c262ed,BTC,41774.9993,3.704,Sell,2024-01-14 00:00:16,-21.7716,fill,9.93,25
0xc2da0d2f,SOL,92.5471,8.9324,Buy,2024-01-14 14:56:15,49.9603,fill,-31.6,5
0xa1b4c210,OP,3.3332,7.256,Buy,2024-01-14 03:08:41,345.6043,fill,-82.41,20
0x3a2c511e,LINK,14.0298,33.0052,Sell,2024-01-14 03:19:48,-3.6386,fill,-288.49,5
0x7218933c,MATIC,0.9756,15.2309,Sell,2024-01-14 11:59:02,-10.678,fill,136.98,20
0x5eec9e8b,SOL,97.1597,4.0744,Sell,2024-01-14 12:14:04,-42.922,fill,-0.12,25
0xb7ac9740,OP,3.3123,15.7428,Buy,2024-01-15 09:00:28,30.5805,fill,-132.15,25
0x11633489,MATIC,0.9294,8.9818,Sell,2024-01-15 16:28:08,-7.8048,fill,-205.3,10
0xd6f9bd6e,ETH,2425.9167,5.4438,Sell,2024-01-15 02:48:25,-94.5119,funding,-2.46,20
0x6704a0b6,APT,9.7058,10.8854,Sell,2024-01-15 19:55:25,-14.5981,funding,-5.28,50
0xbc5a4471,OP,3.1788,0.2216,Sell,2024-01-15 15:52:08,-30.0654,fill,-0.53,50
0x5eec9e8b,ETH,2278.9641,20.5285,Sell,2024-01-15 12:32:41,-14.8751,fill,-95.01,20
0x2a4c73f5,BTC,43552.294,3.485,Sell,2024-01-15 11:23:39,-25.4137,fill,15.83,10
0xc814ce06,SOL,92.2427,2.0413,Buy,2024-01-15 17:49:05,14.6045,fill,-2.41,50
0x1600888d,MATIC,0.8627,47.6499,Sell,2024-01-15 12:17:38,-310.9102,fill,-1302.83,5
0xa1b4c210,BTC,40978.2799,1.0189,Buy,2024-01-15 07:12:44,20.2942,fill,-3.14,10
0x6eda1624,OP,3.2379,1.2496,Sell,2024-01-15 07:12:59,-30.4891,fill,-26.44,50
0x8df944c3,ETH,2321.738,1.5093,Buy,2024-01-15 08:05:25,13.4127,fill,-24.33,5
0xc814ce06,ETH,2322.0492,2.8775,Sell,2024-01-15 10:37:12,-9.4343,fill,-2.19,5
0x17963822,ETH,2232.305,2.1647,Sell,2024-01-15 00:22:13,-37.6184,fill,-39.26,5
0x705a5661,ETH,2205.5995,7.6033,Sell,2024-01-15 11:00:14,-15.9417,fill,19.96,50
0x8df944c3,BTC,45082.3605,1.4838,Buy,2024-01-15 09:14:18,5.3633,fill,14.13,10
0x6704a0b6,BTC,41692.423,6.7462,Buy,2024-01-15 11:33:02,6.6751,fill,-5.19,20
0xbc5a4471,AVAX,35.0131,0.9391,Sell,2024-01-15 09:18:25,-28.5401,fill,-10.85,5
0xf87faa6d,SOL,96.13,9.0884,Sell,2024-01-15 22:46:38,-14.8153,fill,98.2,20
0x2a4c73f5,ETH,2313.6435,4.8677,Buy,2024-01-15 12:45:41,9.7085,fill,-115.37,25
0x1600888d,LINK,13.9722,16.9319,Buy,2024-01-15 11:10:40,10.7087,fill,-196.39,10
0xc814ce06,ARB,1.2471,2.9957,Sell,2024-01-15 11:58:44,-10.8259,fill,-36.07,10
0x105653e3,ARB,1.1437,39.8163,Sell,2024-01-15 14:46:23,-15.5827,liquidation,-85.13,10
0x7351513a,ARB,1.2279,3.3679,Buy,2024-01-15 22:27:10,31.1846,fill,-40.61,20
0xd6f9bd6e,SOL,92.412,3.5874,Sell,2024-01-15 17:40:10,-55.2385,fill,7.24,50
0xd3dfa2f0,LINK,13.7272,15.1437,Buy,2024-01-15 08:41:30,14.6139,fill,278.47,10
0xf87faa6d,ARB,1.213,40.8833,Buy,2024-01-16 07:18:19,52.8549,liquidation,-46.08,25
0x11633489,LINK,14.0022,1.0155,Sell,2024-01-16 12:29:42,-37.8909,fill,-13.07,10
0xe4a395f7,AVAX,35.2062,10.465,Sell,2024-01-16 21:30:54,-181.0635,fill,-117.69,10
0xa1b4c210,MATIC,0.8813,4.3142,Sell,2024-01-16 18:42:10,-17.0258,fill,-79.53,20
0xa1b4c210,BTC,41776.9629,4.5918,Sell,2024-01-16 12:47:26,-29.2456,fill,-43.24,20
0xc744240f,SOL,93.896,10.4836,Sell,2024-01-16 00:04:40,-10.7144,fill,-16.26,20
0x2ebb92af,MATIC,0.9112,4.6206,Sell,2024-01-16 12:59:24,-17.1108,fill,-28.63,10
0x3a2c511e,ARB,1.1562,2.9044,Sell,2024-01-16 08:36:33,-21.7118,fill,-26.43,50
0xc744240f,MATIC,0.9277,0.6596,Buy,2024-01-16 21:39:06,21.3619,liquidation,-169.35,25
0x339381eb,BTC,40506.9438,10.0115,Buy,2024-01-16 23:31:55,23.8298,fill,3.63,25
0xdbcd12c2,MATIC,0.95,0.2839,Buy,2024-01-16 04:54:45,35.12,fill,3.03,25
0xe34cbfaf,BTC,41190.0927,2.4913,Buy,2024-01-16 13:34:05,10.5318,fill,14.32,25
0x181c01b5,DOGE,0.0776,4.6526,Sell,2024-01-16 01:49:13,-7.5591,fill,-32.77,10
0x105653e3,MATIC,0.8793,1.4623,Sell,2024-01-16 09:46:42,-27.2575,fill,14.37,10
0x705a5661,ARB,1.3243,28.4275,Sell,2024-01-16 09:31:43,-17.8821,fill,-86.9,25
0x2ebb92af,OP,3.162,1.8902,Buy,2024-01-16 10:31:00,57.5367,fill,-18.14,25
0xb355791f,OP,3.0722,1.0292,Sell,2024-01-16 00:30:49,-7.2119,liquidation,-86.16,10
0x105653e3,AVAX,35.5288,5.6503,Sell,2024-01-16 03:48:42,-12.0507,funding,-4.41,25
0x5ac236be,OP,3.2323,21.9493,Sell,2024-01-16 01:07:36,-19.5126,fill,-398.82,10
0xa791ffc1,OP,3.2384,65.9789,Sell,2024-01-16 06:03:11,-72.0622,fill,278.39,10
0x705a5661,AVAX,35.2975,7.5782,Sell,2024-01-16 19:15:42,-167.3489,fill,-181.06,20
0xc93b82a3,DOGE,0.0794,19.8833,Buy,2024-01-16 00:31:52,17.5828,funding,0.17,20
0xa1b4c210,LINK,14.0214,9.1726,Sell,2024-01-16 19:35:49,-34.5537,fill,-72.14,50
0xa791ffc1,MATIC,0.8678,8.3312,Buy,2024-01-16 05:55:56,40.6357,fill,-89.01,20
0xdbcd12c2,DOGE,0.0834,6.6097,Sell,2024-01-16 01:34:48,-20.7207,fill,-31.64,5
0x16d92688,ETH,2222.6387,2.0978,Buy,2024-01-16 17:31:26,10.7261,fill,-8.96,25
0xc21209c3,APT,9.4237,0.5709,Buy,2024-01-16 01:41:29,61.4101,funding,4.91,50
0x105653e3,SOL,93.9471,2.9541,Sell,2024-01-16 10:08:42,-28.2939,fill,-31.64,50
0x5eec9e8b,OP,3.1823,8.3049,Buy,2024-01-16 02:43:53,43.2148,fill,-0.52,20
0xe4a395f7,AVAX,34.6028,0.2457,Buy,2024-01-16 12:09:49,9.8342,liquidation,-27.23,20
0xdbb8fa6e,AVAX,34.8631,0.7825,Sell,2024-01-16 04:26:45,-31.5347,fill,6.9,25
0xb355791f,LINK,13.723,3.0382,Sell,2024-01-16 13:55:28,-20.091,fill,-34.1,5
0xd6f9bd6e,LINK,14.8785,7.6514,Buy,2024-01-16 03:56:00,19.5177,fill,-27.28,25
0x17963822,ETH,2234.6096,13.4657,Buy,2024-01-17 03:14:17,57.1149,fill,56.08,5
0xc621fbcd,OP,3.2546,3.6992,Buy,2024-01-17 21:18:17,8.5422,fill,48.89,5
0x2ebb92af,BTC,41406.639,1.5863,Sell,2024-01-17 11:29:17,-28.7449,fill,3.47,20
0xd2a0814d,ETH,2144.3929,9.9779,Sell,2024-01-17 20:40:35,-7.1906,fill,38.81,5
0x105653e3,OP,3.281,86.0297,Buy,2024-01-17 14:09:21,2.256,fill,549.73,3
0x17963822,OP,3.243,25.4355,Buy,2024-01-17 05:22:32,118.0973,fill,-73.73,5
0x17963822,OP,2.9885,7.5955,Buy,2024-01-17 14:16:19,10.0541,fill,170.5,5
0x46d9b92c,LINK,13.8402,2.3893,Buy,2024-01-17 06:00:21,6.8523,fill,11.53,10
0xc621fbcd,ARB,1.1582,7.6568,Sell,2024-01-17 00:07:27,-10.1188,fill,-74.01,2
0x734c7e29,OP,3.1921,15.5611,Buy,2024-01-17 04:35:06,17.5464,fill,-217.49,5
0x17963822,ARB,1.1729,41.9299,Sell,2024-01-17 22:51:24,-43.1785,fill,279.69,3
0xdbb8fa6e,BTC,41123.4443,14.4494,Buy,2024-01-17 17:51:28,19.0457,fill,16.08,5
0xdbcd12c2,BTC,42666.3226,82.1009,Sell,2024-01-17 09:59:41,-7.6716,fill,-100.91,2
0xc814ce06,AVAX,32.7338,13.4813,Buy,2024-01-17 06:14:00,81.4807,fill,97.64,5
0x20cc0e16,SOL,92.8094,18.286,Sell,2024-01-17 23:14:00,-11.2937,fill,506.38,5
0xc2da0d2f,BTC,42480.9301,6.5733,Sell,2024-01-17 03:05:52,-14.6591,fill,55.12,2
0x105653e3,DOGE,0.078,72.6476,Buy,2024-01-17 16:40:39,11.9816,fill,-274.86,10
0xa1b4c210,LINK,14.1635,18.7474,Sell,2024-01-17 23:51:14,-109.2639,fill,67.32,5
0xad8c19b0,LINK,14.1796,4.9358,Buy,2024-01-17 00:23:27,12.4469,fill,-33.06,20
0x3a2c511e,MATIC,0.9065,36.0753,Sell,2024-01-17 23:06:58,-99.6408,fill,395.73,3
0x5eec9e8b,DOGE,0.0776,9.371,Buy,2024-01-17 13:26:38,52.1763,fill,147.33,3
0xa4d45831,MATIC,0.8957,4.2366,Sell,2024-01-17 22:21:16,-56.7839,fill,6.87,2
0x3a2c511e,DOGE,0.0794,50.9822,Buy,2024-01-17 23:13:32,19.9309,fill,300.86,2
0x86c7538c,BTC,40847.6606,24.302,Buy,2024-01-17 11:50:27,7.6385,fill,139.09,20
0xd2a0814d,OP,3.202,42.2173,Buy,2024-01-17 23:34:27,10.09,liquidation,-15.98,3
0xb286b60e,OP,3.371,19.3441,Buy,2024-01-17 21:23:52,14.7802,fill,-185.12,5
0xe34cbfaf,ETH,2249.3489,20.1098,Buy,2024-01-17 09:07:42,31.3724,fill,-557.65,3
0x705a5661,DOGE,0.0839,16.6327,Sell,2024-01-17 18:46:43,-8.1824,fill,223.63,3
0xdbb8fa6e,SOL,93.6402,27.1446,Sell,2024-01-17 05:31:53,-33.3109,fill,431.07,3
0x46d9b92c,APT,9.0136,28.4605,Buy,2024-01-17 10:26:10,42.8248,fill,153.71,2
0x5eec9e8b,AVAX,36.2396,12.7323,Buy,2024-01-18 04:32:44,6.9735,fill,109.17,5
0xc2da0d2f,LINK,13.5211,89.2094,Sell,2024-01-18 01:24:54,-105.5196,fill,-326.52,3
0x3a2c511e,SOL,92.1422,4.031,Sell,2024-01-18 14:12:01,-29.623,fill,14.81,5
0xf9c262ed,DOGE,0.0819,2.0961,Buy,2024-01-18 06:55:11,27.4739,fill,-12.5,3
0xc621fbcd,DOGE,0.0725,6.6496,Sell,2024-01-18 21:55:19,-19.2535,funding,-3.07,5
0xa4d45831,ARB,1.1979,9.6191,Buy,2024-01-18 22:32:42,12.8319,fill,124.27,3
0xbc5a4471,DOGE,0.0798,6.5469,Buy,2024-01-18 18:16:46,10.0276,fill,-86.6,2
0x17963822,MATIC,0.9239,77.7008,Buy,2024-01-18 23:08:41,35.1006,fill,-1756.61,20
0x2a4c73f5,BTC,42347.0955,27.0832,Sell,2024-01-18 16:50:33,-10.7701,fill,-215.42,3
0xd3dfa2f0,ETH,2255.2105,2.7171,Buy,2024-01-18 05:27:26,26.9256,fill,-7.96,10
0x339381eb,AVAX,34.2197,24.9331,Buy,2024-01-18 17:30:59,12.3067,fill,343.86,20
0xd2a0814d,DOGE,0.0806,18.5819,Sell,2024-01-18 17:58:24,-30.7671,fill,-94.16,5
0xa1b4c210,APT,9.8162,62.5787,Buy,2024-01-18 21:04:24,1.2897,fill,-36.3,5
0x16d92688,OP,3.1951,37.6933,Buy,2024-01-18 03:35:08,14.4888,fill,-285.59,3
0x5eec9e8b,ETH,2279.8676,8.262,Buy,2024-01-18 03:56:31,19.1489,fill,-39.75,5
0xed407866,MATIC,0.897,10.0946,Buy,2024-01-18 00:54:06,7.024,fill,106.32,10
0x734c7e29,SOL,97.4692,2.9168,Buy,2024-01-18 17:31:17,7.4859,fill,-9.01,3
0xd2a0814d,AVAX,35.1881,60.7253,Buy,2024-01-18 16:42:51,57.96,fill,405.65,2
0xc21209c3,ETH,2410.4604,76.6012,Buy,2024-01-18 12:16:40,8.5847,fill,730.74,20
0xe34cbfaf,BTC,41909.9788,41.5664,Sell,2024-01-18 05:53:52,-4.2346,fill,254.87,10
0xc744240f,AVAX,35.0125,2.1692,Buy,2024-01-18 00:23:54,8.3252,fill,22.41,5
0xe4a395f7,BTC,43066.1786,12.4942,Sell,2024-01-18 19:39:28,-12.6552,fill,35.69,3
0xb355791f,SOL,100.6344,11.4067,Sell,2024-01-18 06:15:29,-23.9225,fill,-9.89,3
0x3a2c511e,LINK,14.79,3.0707,Buy,2024-01-18 08:37:59,11.1807,fill,-11.43,2
0xd2a0814d,OP,3.1376,43.9848,Sell,2024-01-18 14:14:52,-8.9209,fill,-446.74,5
0xc744240f,APT,9.2908,40.4643,Buy,2024-01-18 05:03:29,4.3229,fill,197.25,3
